,id,age,gender,skinColor,accessories,nailPolish,aspectOfHand,imageName,irregularities
5835,1559,20,female,medium,0,0,palmar right,Hand_0006262.jpg,0
5836,1559,20,female,medium,0,0,palmar right,Hand_0006263.jpg,0
5837,1559,20,female,medium,0,0,palmar right,Hand_0006264.jpg,0
5838,1559,20,female,medium,0,0,palmar right,Hand_0006265.jpg,0
5839,1559,20,female,medium,0,0,palmar right,Hand_0006266.jpg,0
5840,1559,20,female,medium,0,0,palmar right,Hand_0006267.jpg,0
5841,1559,20,female,medium,0,0,palmar right,Hand_0006268.jpg,0
5842,1559,20,female,medium,0,0,palmar right,Hand_0006269.jpg,0
5843,1559,20,female,medium,0,0,palmar right,Hand_0006270.jpg,0
5844,1559,20,female,medium,0,0,palmar right,Hand_0006271.jpg,0
5845,1559,20,female,medium,0,0,palmar right,Hand_0006272.jpg,0
5846,1559,20,female,medium,0,0,palmar right,Hand_0006273.jpg,0
5847,1559,20,female,medium,0,0,palmar right,Hand_0006274.jpg,0
5848,1559,20,female,medium,0,0,palmar right,Hand_0006275.jpg,0
5849,1559,20,female,medium,0,0,palmar right,Hand_0006276.jpg,0
5850,1559,20,female,medium,0,0,palmar right,Hand_0006277.jpg,0
5866,1559,20,female,medium,0,0,palmar left,Hand_0006293.jpg,0
5867,1559,20,female,medium,0,0,palmar left,Hand_0006294.jpg,0
5868,1559,20,female,medium,0,0,palmar left,Hand_0006295.jpg,0
5869,1559,20,female,medium,0,0,palmar left,Hand_0006296.jpg,0
5870,1559,20,female,medium,0,0,palmar left,Hand_0006297.jpg,0
5871,1559,20,female,medium,0,0,palmar left,Hand_0006298.jpg,0
5872,1559,20,female,medium,0,0,palmar left,Hand_0006299.jpg,0
5873,1559,20,female,medium,0,0,palmar left,Hand_0006300.jpg,0
5874,1559,20,female,medium,0,0,palmar left,Hand_0006301.jpg,0
5875,1559,20,female,medium,0,0,palmar left,Hand_0006302.jpg,0
5876,1559,20,female,medium,0,0,palmar left,Hand_0006303.jpg,0
5877,1559,20,female,medium,0,0,palmar left,Hand_0006304.jpg,0
5878,1559,20,female,medium,0,0,palmar left,Hand_0006305.jpg,0
5879,1559,20,female,medium,0,0,palmar left,Hand_0006306.jpg,0
5880,1559,20,female,medium,0,0,palmar left,Hand_0006307.jpg,0
5881,1559,20,female,medium,0,0,palmar left,Hand_0006308.jpg,0
5882,1559,20,female,medium,0,0,palmar left,Hand_0006309.jpg,0
5883,1559,20,female,medium,0,0,palmar left,Hand_0006310.jpg,0
5884,1559,20,female,medium,0,0,palmar left,Hand_0006311.jpg,0
5885,1559,20,female,medium,0,0,palmar left,Hand_0006312.jpg,0
5919,12,21,female,medium,0,0,palmar right,Hand_0006346.jpg,0
5920,12,21,female,medium,0,0,palmar right,Hand_0006348.jpg,0
5921,12,21,female,medium,0,0,palmar right,Hand_0006349.jpg,0
5922,12,21,female,medium,0,0,palmar right,Hand_0006350.jpg,0
5923,12,21,female,medium,0,0,palmar right,Hand_0006351.jpg,0
5924,12,21,female,medium,0,0,palmar right,Hand_0006353.jpg,0
5925,12,21,female,medium,0,0,palmar right,Hand_0006354.jpg,0
5926,12,21,female,medium,0,0,palmar right,Hand_0006355.jpg,0
5927,12,21,female,medium,0,0,palmar right,Hand_0006356.jpg,0
5928,12,21,female,medium,0,0,palmar right,Hand_0006357.jpg,0
5929,12,21,female,medium,0,0,palmar right,Hand_0006358.jpg,0
5930,12,21,female,medium,0,0,palmar right,Hand_0006359.jpg,0
5931,12,21,female,medium,0,0,palmar right,Hand_0006360.jpg,0
5932,12,21,female,medium,0,0,palmar right,Hand_0006361.jpg,0
5933,12,21,female,medium,0,0,palmar right,Hand_0006362.jpg,0
5963,12,21,female,medium,1,0,palmar right,Hand_0006393.jpg,0
5964,12,21,female,medium,1,0,palmar right,Hand_0006394.jpg,0
5965,12,21,female,medium,1,0,palmar right,Hand_0006395.jpg,0
5966,12,21,female,medium,1,0,palmar right,Hand_0006396.jpg,0
5967,12,21,female,medium,1,0,palmar right,Hand_0006397.jpg,0
5968,12,21,female,medium,1,0,palmar right,Hand_0006398.jpg,0
5969,12,21,female,medium,1,0,palmar right,Hand_0006399.jpg,0
5970,12,21,female,medium,1,0,palmar right,Hand_0006400.jpg,0
5971,12,21,female,medium,1,0,palmar right,Hand_0006401.jpg,0
5972,12,21,female,medium,1,0,palmar right,Hand_0006402.jpg,0
5973,12,21,female,medium,1,0,palmar right,Hand_0006403.jpg,0
5974,12,21,female,medium,1,0,palmar right,Hand_0006404.jpg,0
5975,12,21,female,medium,1,0,palmar right,Hand_0006405.jpg,0
5976,12,21,female,medium,1,0,palmar right,Hand_0006406.jpg,0
5977,12,21,female,medium,1,0,palmar right,Hand_0006407.jpg,0
5978,12,21,female,medium,1,0,palmar right,Hand_0006408.jpg,0
6014,1553,23,female,fair,1,0,palmar left,Hand_0006445.jpg,0
6015,1553,23,female,fair,1,0,palmar left,Hand_0006446.jpg,0
6016,1553,23,female,fair,1,0,palmar left,Hand_0006447.jpg,0
6017,1553,23,female,fair,1,0,palmar left,Hand_0006448.jpg,0
6018,1553,23,female,fair,1,0,palmar left,Hand_0006449.jpg,0
6019,1553,23,female,fair,1,0,palmar left,Hand_0006450.jpg,0
6020,1553,23,female,fair,1,0,palmar left,Hand_0006451.jpg,0
6021,1553,23,female,fair,1,0,palmar left,Hand_0006452.jpg,0
6022,1553,23,female,fair,1,0,palmar left,Hand_0006453.jpg,0
6023,1553,23,female,fair,1,0,palmar left,Hand_0006454.jpg,0
6024,1553,23,female,fair,1,0,palmar left,Hand_0006455.jpg,0
6025,1553,23,female,fair,1,0,palmar left,Hand_0006456.jpg,0
6035,1553,23,female,fair,1,0,palmar right,Hand_0006466.jpg,0
6036,1553,23,female,fair,1,0,palmar right,Hand_0006467.jpg,0
6037,1553,23,female,fair,1,0,palmar right,Hand_0006468.jpg,0
6038,1553,23,female,fair,1,0,palmar right,Hand_0006469.jpg,0
6039,1553,23,female,fair,1,0,palmar right,Hand_0006470.jpg,0
6040,1553,23,female,fair,1,0,palmar right,Hand_0006471.jpg,0
6041,1553,23,female,fair,1,0,palmar right,Hand_0006473.jpg,0
6042,1553,23,female,fair,1,0,palmar right,Hand_0006474.jpg,0
6055,1058,22,female,medium,0,0,palmar left,Hand_0006487.jpg,0
6056,1058,22,female,medium,0,0,palmar left,Hand_0006488.jpg,0
6057,1058,22,female,medium,0,0,palmar left,Hand_0006489.jpg,0
6058,1058,22,female,medium,0,0,palmar left,Hand_0006490.jpg,0
6059,1058,22,female,medium,0,0,palmar left,Hand_0006491.jpg,0
6060,1058,22,female,medium,0,0,palmar left,Hand_0006492.jpg,0
6061,1058,22,female,medium,0,0,palmar left,Hand_0006493.jpg,0
6062,1058,22,female,medium,0,0,palmar left,Hand_0006494.jpg,0
6063,1058,22,female,medium,0,0,palmar left,Hand_0006495.jpg,0
6064,1058,22,female,medium,0,0,palmar left,Hand_0006496.jpg,0
6065,1058,22,female,medium,0,0,palmar left,Hand_0006497.jpg,0
6066,1058,22,female,medium,0,0,palmar left,Hand_0006498.jpg,0
6067,1058,22,female,medium,0,0,palmar left,Hand_0006499.jpg,0
6068,1058,22,female,medium,0,0,palmar left,Hand_0006500.jpg,0
6069,1058,22,female,medium,0,0,palmar left,Hand_0006501.jpg,0
6070,1058,22,female,medium,0,0,palmar left,Hand_0006502.jpg,0
6087,1058,22,female,medium,0,0,palmar right,Hand_0006519.jpg,0
6088,1058,22,female,medium,0,0,palmar right,Hand_0006520.jpg,0
6089,1058,22,female,medium,0,0,palmar right,Hand_0006521.jpg,0
6090,1058,22,female,medium,0,0,palmar right,Hand_0006522.jpg,0
6091,1058,22,female,medium,0,0,palmar right,Hand_0006523.jpg,0
6092,1058,22,female,medium,0,0,palmar right,Hand_0006524.jpg,0
6093,1058,22,female,medium,0,0,palmar right,Hand_0006525.jpg,0
6094,1058,22,female,medium,0,0,palmar right,Hand_0006526.jpg,0
6095,1058,22,female,medium,0,0,palmar right,Hand_0006527.jpg,0
6096,1058,22,female,medium,0,0,palmar right,Hand_0006528.jpg,0
6097,1058,22,female,medium,0,0,palmar right,Hand_0006529.jpg,0
6098,1058,22,female,medium,0,0,palmar right,Hand_0006530.jpg,0
6099,1058,22,female,medium,0,0,palmar right,Hand_0006531.jpg,0
6100,1058,22,female,medium,0,0,palmar right,Hand_0006532.jpg,0
6110,1560,21,male,dark,0,0,palmar right,Hand_0006543.jpg,0
6111,1560,21,male,dark,0,0,palmar right,Hand_0006544.jpg,0
6112,1560,21,male,dark,0,0,palmar right,Hand_0006545.jpg,0
6113,1560,21,male,dark,0,0,palmar right,Hand_0006546.jpg,0
6114,1560,21,male,dark,0,0,palmar right,Hand_0006547.jpg,0
6115,1560,21,male,dark,0,0,palmar right,Hand_0006548.jpg,0
6116,1560,21,male,dark,0,0,palmar right,Hand_0006549.jpg,0
6117,1560,21,male,dark,0,0,palmar right,Hand_0006550.jpg,0
6118,1560,21,male,dark,0,0,palmar right,Hand_0006551.jpg,0
6119,1560,21,male,dark,0,0,palmar right,Hand_0006552.jpg,0
6130,1560,21,male,dark,0,0,palmar left,Hand_0006563.jpg,0
6131,1560,21,male,dark,0,0,palmar left,Hand_0006564.jpg,0
6132,1560,21,male,dark,0,0,palmar left,Hand_0006565.jpg,0
6133,1560,21,male,dark,0,0,palmar left,Hand_0006566.jpg,0
6134,1560,21,male,dark,0,0,palmar left,Hand_0006567.jpg,0
6135,1560,21,male,dark,0,0,palmar left,Hand_0006568.jpg,0
6136,1560,21,male,dark,0,0,palmar left,Hand_0006569.jpg,0
6137,1560,21,male,dark,0,0,palmar left,Hand_0006570.jpg,0
6138,1560,21,male,dark,0,0,palmar left,Hand_0006571.jpg,0
6139,1560,21,male,dark,0,0,palmar left,Hand_0006572.jpg,0
6140,1560,21,male,dark,0,0,palmar left,Hand_0006573.jpg,0
6141,1560,21,male,dark,0,0,palmar left,Hand_0006574.jpg,0
6142,1560,21,male,dark,0,0,palmar left,Hand_0006575.jpg,0
6143,1560,21,male,dark,0,0,palmar left,Hand_0006576.jpg,0
6144,1560,21,male,dark,0,0,palmar left,Hand_0006577.jpg,0
6145,1560,21,male,dark,0,0,palmar left,Hand_0006578.jpg,0
6158,1510,23,female,fair,0,0,palmar left,Hand_0006591.jpg,0
6159,1510,23,female,fair,0,0,palmar left,Hand_0006592.jpg,0
6160,1510,23,female,fair,0,0,palmar left,Hand_0006593.jpg,0
6161,1510,23,female,fair,0,0,palmar left,Hand_0006594.jpg,0
6162,1510,23,female,fair,0,0,palmar left,Hand_0006595.jpg,0
6163,1510,23,female,fair,0,0,palmar left,Hand_0006596.jpg,0
6164,1510,23,female,fair,0,0,palmar left,Hand_0006597.jpg,0
6165,1510,23,female,fair,0,0,palmar left,Hand_0006598.jpg,0
6166,1510,23,female,fair,0,0,palmar left,Hand_0006599.jpg,0
6167,1510,23,female,fair,0,0,palmar left,Hand_0006600.jpg,0
6168,1510,23,female,fair,0,0,palmar left,Hand_0006601.jpg,0
6169,1510,23,female,fair,0,0,palmar left,Hand_0006602.jpg,0
6170,1510,23,female,fair,0,0,palmar left,Hand_0006603.jpg,0
6171,1510,23,female,fair,0,0,palmar left,Hand_0006604.jpg,0
6183,1510,23,female,fair,1,0,palmar right,Hand_0006616.jpg,0
6184,1510,23,female,fair,1,0,palmar right,Hand_0006617.jpg,0
6185,1510,23,female,fair,1,0,palmar right,Hand_0006618.jpg,0
6186,1510,23,female,fair,1,0,palmar right,Hand_0006619.jpg,0
6187,1510,23,female,fair,1,0,palmar right,Hand_0006620.jpg,0
6188,1510,23,female,fair,1,0,palmar right,Hand_0006621.jpg,0
6189,1510,23,female,fair,1,0,palmar right,Hand_0006622.jpg,0
6190,1510,23,female,fair,1,0,palmar right,Hand_0006623.jpg,0
6191,1510,23,female,fair,1,0,palmar right,Hand_0006624.jpg,0
6192,1510,23,female,fair,1,0,palmar right,Hand_0006625.jpg,0
6193,1510,23,female,fair,1,0,palmar right,Hand_0006626.jpg,0
6194,1510,23,female,fair,1,0,palmar right,Hand_0006627.jpg,0
6195,1510,23,female,fair,1,0,palmar right,Hand_0006628.jpg,0
6196,1510,23,female,fair,1,0,palmar right,Hand_0006629.jpg,0
6219,1556,22,female,medium,1,0,palmar right,Hand_0006652.jpg,0
6220,1556,22,female,medium,1,0,palmar right,Hand_0006653.jpg,0
6221,1556,22,female,medium,1,0,palmar right,Hand_0006654.jpg,0
6222,1556,22,female,medium,1,0,palmar right,Hand_0006655.jpg,0
6223,1556,22,female,medium,1,0,palmar right,Hand_0006656.jpg,0
6224,1556,22,female,medium,1,0,palmar right,Hand_0006657.jpg,0
6225,1556,22,female,medium,1,0,palmar right,Hand_0006658.jpg,0
6226,1556,22,female,medium,1,0,palmar right,Hand_0006659.jpg,0
6227,1556,22,female,medium,1,0,palmar right,Hand_0006660.jpg,0
6228,1556,22,female,medium,1,0,palmar right,Hand_0006661.jpg,0
6229,1556,22,female,medium,1,0,palmar right,Hand_0006662.jpg,0
6230,1556,22,female,medium,1,0,palmar right,Hand_0006663.jpg,0
6231,1556,22,female,medium,1,0,palmar right,Hand_0006664.jpg,0
6232,1556,22,female,medium,1,0,palmar right,Hand_0006665.jpg,0
6263,1556,22,female,medium,1,0,palmar left,Hand_0006697.jpg,0
6264,1556,22,female,medium,1,0,palmar left,Hand_0006698.jpg,0
6265,1556,22,female,medium,1,0,palmar left,Hand_0006699.jpg,0
6266,1556,22,female,medium,1,0,palmar left,Hand_0006700.jpg,0
6267,1556,22,female,medium,1,0,palmar left,Hand_0006701.jpg,0
6268,1556,22,female,medium,1,0,palmar left,Hand_0006702.jpg,0
6269,1556,22,female,medium,1,0,palmar left,Hand_0006703.jpg,0
6270,1556,22,female,medium,1,0,palmar left,Hand_0006704.jpg,0
6271,1556,22,female,medium,1,0,palmar left,Hand_0006705.jpg,0
6272,1556,22,female,medium,1,0,palmar left,Hand_0006706.jpg,0
6273,1556,22,female,medium,1,0,palmar left,Hand_0006707.jpg,0
6274,1556,22,female,medium,1,0,palmar left,Hand_0006708.jpg,0
6275,1556,22,female,medium,1,0,palmar left,Hand_0006709.jpg,0
6276,1556,22,female,medium,1,0,palmar left,Hand_0006710.jpg,0
6277,1556,22,female,medium,1,0,palmar left,Hand_0006711.jpg,0
6278,1556,22,female,medium,1,0,palmar left,Hand_0006712.jpg,0
6279,1556,22,female,medium,1,0,palmar left,Hand_0006713.jpg,0
6280,1556,22,female,medium,1,0,palmar left,Hand_0006714.jpg,0
6281,1556,22,female,medium,1,0,palmar left,Hand_0006715.jpg,0
6282,1556,22,female,medium,1,0,palmar left,Hand_0006716.jpg,0
6283,1556,22,female,medium,1,0,palmar left,Hand_0006717.jpg,0
6284,1556,22,female,medium,1,0,palmar left,Hand_0006718.jpg,0
6285,1556,22,female,medium,1,0,palmar left,Hand_0006719.jpg,0
6303,1587,21,male,medium,0,0,palmar right,Hand_0006737.jpg,0
6304,1587,21,male,medium,0,0,palmar right,Hand_0006738.jpg,0
6305,1587,21,male,medium,0,0,palmar right,Hand_0006739.jpg,0
6306,1587,21,male,medium,0,0,palmar right,Hand_0006740.jpg,0
6307,1587,21,male,medium,0,0,palmar right,Hand_0006741.jpg,0
6308,1587,21,male,medium,0,0,palmar right,Hand_0006742.jpg,0
6309,1587,21,male,medium,0,0,palmar right,Hand_0006743.jpg,0
6310,1587,21,male,medium,0,0,palmar right,Hand_0006744.jpg,0
6311,1587,21,male,medium,0,0,palmar right,Hand_0006745.jpg,0
6312,1587,21,male,medium,0,0,palmar right,Hand_0006746.jpg,0
6313,1587,21,male,medium,0,0,palmar right,Hand_0006747.jpg,0
6314,1587,21,male,medium,0,0,palmar right,Hand_0006748.jpg,0
6315,1587,21,male,medium,0,0,palmar right,Hand_0006749.jpg,0
6316,1587,21,male,medium,0,0,palmar right,Hand_0006750.jpg,0
6317,1587,21,male,medium,0,0,palmar right,Hand_0006752.jpg,0
6318,1587,21,male,medium,0,0,palmar right,Hand_0006753.jpg,0
6319,1587,21,male,medium,0,0,palmar right,Hand_0006754.jpg,0
6320,1587,21,male,medium,0,0,palmar right,Hand_0006755.jpg,0
6321,1587,21,male,medium,0,0,palmar right,Hand_0006756.jpg,0
6322,1587,21,male,medium,0,0,palmar right,Hand_0006757.jpg,0
6323,1587,21,male,medium,0,0,palmar right,Hand_0006758.jpg,0
6324,1587,21,male,medium,0,0,palmar right,Hand_0006759.jpg,0
6325,1587,21,male,medium,0,0,palmar right,Hand_0006760.jpg,0
6326,1587,21,male,medium,0,0,palmar right,Hand_0006761.jpg,0
6327,1587,21,male,medium,0,0,palmar right,Hand_0006762.jpg,0
6328,1587,21,male,medium,0,0,palmar right,Hand_0006763.jpg,0
6329,1587,21,male,medium,0,0,palmar right,Hand_0006764.jpg,0
6330,1587,21,male,medium,0,0,palmar right,Hand_0006765.jpg,0
6353,1587,21,male,medium,0,0,palmar left,Hand_0006788.jpg,0
6354,1587,21,male,medium,0,0,palmar left,Hand_0006789.jpg,0
6355,1587,21,male,medium,0,0,palmar left,Hand_0006790.jpg,0
6356,1587,21,male,medium,0,0,palmar left,Hand_0006791.jpg,0
6357,1587,21,male,medium,0,0,palmar left,Hand_0006792.jpg,0
6358,1587,21,male,medium,0,0,palmar left,Hand_0006793.jpg,0
6359,1587,21,male,medium,0,0,palmar left,Hand_0006794.jpg,0
6360,1587,21,male,medium,0,0,palmar left,Hand_0006795.jpg,0
6361,1587,21,male,medium,0,0,palmar left,Hand_0006796.jpg,0
6362,1587,21,male,medium,0,0,palmar left,Hand_0006797.jpg,0
6363,1587,21,male,medium,0,0,palmar left,Hand_0006798.jpg,0
6364,1587,21,male,medium,0,0,palmar left,Hand_0006799.jpg,0
6365,1587,21,male,medium,0,0,palmar left,Hand_0006800.jpg,0
6366,1587,21,male,medium,0,0,palmar left,Hand_0006802.jpg,0
6367,1587,21,male,medium,0,0,palmar left,Hand_0006803.jpg,0
6368,1587,21,male,medium,0,0,palmar left,Hand_0006804.jpg,0
6369,1587,21,male,medium,0,0,palmar left,Hand_0006805.jpg,0
6370,1587,21,male,medium,0,0,palmar left,Hand_0006806.jpg,0
6388,1029,21,male,fair,0,0,palmar right,Hand_0006824.jpg,0
6389,1029,21,male,fair,0,0,palmar right,Hand_0006825.jpg,0
6390,1029,21,male,fair,0,0,palmar right,Hand_0006826.jpg,0
6391,1029,21,male,fair,0,0,palmar right,Hand_0006827.jpg,0
6392,1029,21,male,fair,0,0,palmar right,Hand_0006828.jpg,0
6393,1029,21,male,fair,0,0,palmar right,Hand_0006829.jpg,0
6394,1029,21,male,fair,0,0,palmar right,Hand_0006830.jpg,0
6395,1029,21,male,fair,0,0,palmar right,Hand_0006831.jpg,0
6396,1029,21,male,fair,0,0,palmar right,Hand_0006832.jpg,0
6397,1029,21,male,fair,0,0,palmar right,Hand_0006833.jpg,0
6398,1029,21,male,fair,0,0,palmar right,Hand_0006834.jpg,0
6399,1029,21,male,fair,0,0,palmar right,Hand_0006835.jpg,0
6400,1029,21,male,fair,0,0,palmar right,Hand_0006836.jpg,0
6401,1029,21,male,fair,0,0,palmar right,Hand_0006837.jpg,0
6402,1029,21,male,fair,0,0,palmar right,Hand_0006838.jpg,0
6403,1029,21,male,fair,0,0,palmar right,Hand_0006839.jpg,0
6426,1029,21,male,fair,0,0,palmar left,Hand_0006863.jpg,0
6427,1029,21,male,fair,0,0,palmar left,Hand_0006864.jpg,0
6428,1029,21,male,fair,0,0,palmar left,Hand_0006865.jpg,0
6429,1029,21,male,fair,0,0,palmar left,Hand_0006866.jpg,0
6430,1029,21,male,fair,0,0,palmar left,Hand_0006867.jpg,0
6431,1029,21,male,fair,0,0,palmar left,Hand_0006868.jpg,0
6432,1029,21,male,fair,0,0,palmar left,Hand_0006869.jpg,0
6433,1029,21,male,fair,0,0,palmar left,Hand_0006870.jpg,0
6434,1029,21,male,fair,0,0,palmar left,Hand_0006871.jpg,0
6435,1029,21,male,fair,0,0,palmar left,Hand_0006872.jpg,0
6436,1029,21,male,fair,0,0,palmar left,Hand_0006873.jpg,0
6437,1029,21,male,fair,0,0,palmar left,Hand_0006874.jpg,0
6438,1029,21,male,fair,0,0,palmar left,Hand_0006875.jpg,0
6439,1029,21,male,fair,0,0,palmar left,Hand_0006876.jpg,0
6440,1029,21,male,fair,0,0,palmar left,Hand_0006877.jpg,0
6441,1029,21,male,fair,0,0,palmar left,Hand_0006878.jpg,0
6442,1029,21,male,fair,0,0,palmar left,Hand_0006879.jpg,0
6443,1029,21,male,fair,0,0,palmar left,Hand_0006880.jpg,0
6444,1029,21,male,fair,0,0,palmar left,Hand_0006881.jpg,0
6465,1028,21,male,dark,0,0,palmar right,Hand_0006902.jpg,0
6466,1028,21,male,dark,0,0,palmar right,Hand_0006903.jpg,0
6467,1028,21,male,dark,0,0,palmar right,Hand_0006904.jpg,0
6468,1028,21,male,dark,0,0,palmar right,Hand_0006905.jpg,0
6469,1028,21,male,dark,0,0,palmar right,Hand_0006906.jpg,0
6470,1028,21,male,dark,0,0,palmar right,Hand_0006907.jpg,0
6471,1028,21,male,dark,0,0,palmar right,Hand_0006908.jpg,0
6472,1028,21,male,dark,0,0,palmar right,Hand_0006909.jpg,0
6473,1028,21,male,dark,0,0,palmar right,Hand_0006910.jpg,0
6474,1028,21,male,dark,0,0,palmar right,Hand_0006911.jpg,0
6475,1028,21,male,dark,0,0,palmar right,Hand_0006912.jpg,0
6476,1028,21,male,dark,0,0,palmar right,Hand_0006913.jpg,0
6477,1028,21,male,dark,0,0,palmar right,Hand_0006914.jpg,0
6478,1028,21,male,dark,0,0,palmar right,Hand_0006915.jpg,0
6479,1028,21,male,dark,0,0,palmar right,Hand_0006916.jpg,0
6480,1028,21,male,dark,0,0,palmar right,Hand_0006917.jpg,0
6481,1028,21,male,dark,0,0,palmar right,Hand_0006918.jpg,0
6498,1028,21,male,dark,0,0,palmar left,Hand_0006935.jpg,0
6499,1028,21,male,dark,0,0,palmar left,Hand_0006936.jpg,0
6500,1028,21,male,dark,0,0,palmar left,Hand_0006937.jpg,0
6501,1028,21,male,dark,0,0,palmar left,Hand_0006938.jpg,0
6502,1028,21,male,dark,0,0,palmar left,Hand_0006940.jpg,0
6503,1028,21,male,dark,0,0,palmar left,Hand_0006941.jpg,0
6504,1028,21,male,dark,0,0,palmar left,Hand_0006942.jpg,0
6505,1028,21,male,dark,0,0,palmar left,Hand_0006943.jpg,0
6506,1028,21,male,dark,0,0,palmar left,Hand_0006944.jpg,0
6507,1028,21,male,dark,0,0,palmar left,Hand_0006945.jpg,0
6508,1028,21,male,dark,0,0,palmar left,Hand_0006946.jpg,0
6509,1028,21,male,dark,0,0,palmar left,Hand_0006947.jpg,0
6510,1028,21,male,dark,0,0,palmar left,Hand_0006948.jpg,0
6511,1028,21,male,dark,0,0,palmar left,Hand_0006949.jpg,0
6512,1028,21,male,dark,0,0,palmar left,Hand_0006950.jpg,0
6513,1028,21,male,dark,0,0,palmar left,Hand_0006951.jpg,0
6514,1028,21,male,dark,0,0,palmar left,Hand_0006952.jpg,0
6515,1028,21,male,dark,0,0,palmar left,Hand_0006953.jpg,0
6516,1028,21,male,dark,0,0,palmar left,Hand_0006954.jpg,0
6517,1028,21,male,dark,0,0,palmar left,Hand_0006955.jpg,0
6518,1028,21,male,dark,0,0,palmar left,Hand_0006956.jpg,0
6537,1051,21,male,medium,0,0,palmar right,Hand_0006976.jpg,0
6538,1051,21,male,medium,0,0,palmar right,Hand_0006977.jpg,0
6539,1051,21,male,medium,0,0,palmar right,Hand_0006978.jpg,0
6540,1051,21,male,medium,0,0,palmar right,Hand_0006979.jpg,0
6541,1051,21,male,medium,0,0,palmar right,Hand_0006980.jpg,0
6542,1051,21,male,medium,0,0,palmar right,Hand_0006981.jpg,0
6543,1051,21,male,medium,0,0,palmar right,Hand_0006982.jpg,0
6544,1051,21,male,medium,0,0,palmar right,Hand_0006983.jpg,0
6545,1051,21,male,medium,0,0,palmar right,Hand_0006984.jpg,0
6546,1051,21,male,medium,0,0,palmar right,Hand_0006985.jpg,0
6547,1051,21,male,medium,0,0,palmar right,Hand_0006986.jpg,0
6548,1051,21,male,medium,0,0,palmar right,Hand_0006987.jpg,0
6549,1051,21,male,medium,0,0,palmar right,Hand_0006988.jpg,0
6550,1051,21,male,medium,0,0,palmar right,Hand_0006989.jpg,0
6551,1051,21,male,medium,0,0,palmar right,Hand_0006990.jpg,0
6552,1051,21,male,medium,0,0,palmar right,Hand_0006991.jpg,0
6553,1051,21,male,medium,0,0,palmar right,Hand_0006992.jpg,0
6554,1051,21,male,medium,0,0,palmar right,Hand_0006993.jpg,0
6574,1051,21,male,medium,0,0,palmar left,Hand_0007013.jpg,0
6575,1051,21,male,medium,0,0,palmar left,Hand_0007014.jpg,0
6576,1051,21,male,medium,0,0,palmar left,Hand_0007015.jpg,0
